Player Id, Team Id, Player Name, Last Name, Shortened Name, Player Number, Games Played, Attempted Passes, Throwing Attempts Per Point, Throwing Attempts >30 Yards,  Completed Passes, Completions Per Point, Completions >30 Yards, Incompletions, Incompletions Per Point, Incompletions >30 Yards, Completion Percentage, >30 Yards Completion %, Receptions, Goals Scored, Goal Scores Per Point, Assists, Assists Per Point, Goals Against, Goals Against per Point, Throwing Yards, Thorwing Yards Per Point, Receiving Yards, Receiving Yards Per Point, Involvement Yards, Involvement Yards Per Point, Involvement Yards per OPoss, Percent Involvement Yards Throwing, Average Yard Per Throw Attempt, Average Yard Per Involvement (attempted throws + receptions), Involvment Yards per Turn, Touches Per Turnover, Average Yard per Catch, OLine Points Played, DLine Points Played, Total Points Played,Points Per Game,  O Plus Minus, D Plus Minus, Total Plus Minus, Percent Points OLine, Percent Points DLine, O Possessions Played, D Possessions Played, Percent Possessions Offensive, Percent Possessions Defensive, Offensive Usage Rate, Blocks, Interceptions, Blocks and Interceptions, Nearest Defender on Away Throwaway, Home Goals Scored While On Field, Average Number OPossessions Played Per Team Goal, Goals Against Per DPossession Played,Inverse Goals Against Per DPossession Played, Blocks Intercepts Per DPossession Played, Yards Against,Yards Against Ratable Share, Inverse Yards Against Ratable Share, Defensive DisUsage, Inverse Defensive Disusage
1382019656, 725#1382019196, 22 Peterson, null, 22 P,22,4,7,0.389,0,7,0.389,0,0,0,0,1,0,9,2,0.111,0,0,0,0,29.042,1.613,67.444,3.747,96.486,5.36,5.676,0.301,4.149,6.03,0,0,7.494,0,18,18,4.5,0,-2,-2,0,1,17,27,0.386,0.614,0.112,0,0,0,1,8,2.125,0,1,0,62.738,0.096,0.904,0.13,0.87
1382019674, 725#1382019196, 23 Mickel, null, 23 M,23,5,42,0.808,7,41,0.788,7,1,0.019,0,0.97619045,1,48,12,0.231,9,0.173,0,0,493.35,9.488,863.59,16.608,1356.94,26.095,22.245,0.364,11.746,15.247,1356.94,54,17.991,44,8,52,10.4,30,2,32,0.846,0.154,61,33,0.649,0.351,0.14,1,1,2,0,40,1.525,0,1,0.061,31.993,0.048,0.952,0.093,0.907
1382019696, 725#1382019196, 24 Kloor, null, 24 K,24,5,17,0.425,0,17,0.425,0,0,0,0,1,0,21,4,0.1,1,0.025,2,0.05,50.531,1.263,364.741,9.119,415.272,10.382,9.438,0.122,2.972,10.928,0,0,17.369,17,23,40,8,15,1,16,0.425,0.575,44,35,0.557,0.443,0.088,1,1,2,1,28,1.5714285,0.057,0.943,0.057,195.39,0.201,0.799,0.13,0.87
1382019713, 725#1382019196, 26 Westbrook, null, 26 W,26,5,55,1.146,4,54,1.125,4,1,0.021,0,0.9818182,1,46,4,0.083,4,0.083,1,0.021,518.843,10.809,378.885,7.893,897.728,18.703,15.478,0.578,9.434,8.977,897.73,59,8.237,48,0,48,9.6,32,0,32,1,0,58,24,0.707,0.293,0.128,0,0,0,1,38,1.5263158,0.042,0.958,0,96.746,0.209,0.791,0.108,0.892
1382019739, 725#1382019196, 28 Sneider, null, 28 S,28,5,12,0.324,0,12,0.324,0,0,0,0,1,0,17,7,0.189,2,0.054,2,0.054,82.004,2.216,405.483,10.959,487.487,13.175,16.25,0.168,6.834,16.81,0,0,23.852,2,35,37,7.4,-2,-1,-3,0.054,0.946,30,44,0.405,0.595,0.139,0,1,1,1,17,1.7647059,0.045,0.955,0.023,172.549,0.12,0.88,0.053,0.947
1382019754, 725#1382019196, 30 Bishop, null, 30 B,30,5,3,0.125,0,3,0.125,0,0,0,0,1,0,8,5,0.208,1,0.042,2,0.083,47.216,1.967,203.528,8.48,250.744,10.448,12.537,0.188,15.739,22.795,0,0,25.441,0,24,24,4.8,0,8,8,0,1,20,28,0.417,0.583,0.089,0,0,0,0,16,1.25,0.071,0.929,0,152.737,0.206,0.794,0.159,0.841
1382019782, 725#1382019196, 34 Konker, null, 34 K,34,5,12,0.364,0,12,0.364,0,0,0,0,1,0,12,1,0.03,3,0.091,1,0.03,48.776,1.478,255.164,7.732,303.94,9.21,10.131,0.16,4.065,12.664,0,0,21.264,0,33,33,6.6,0,3,3,0,1,30,41,0.423,0.577,0.091,0,1,1,2,18,1.6666666,0.024,0.976,0.024,250.198,0.203,0.797,0.134,0.866
1382019850, 725#1382019196, 38 Farrell, null, 38 F,38,5,6,0.231,1,5,0.192,1,1,0.038,0,0.8333333,1,8,2,0.077,1,0.038,1,0.038,86.086,3.311,116.168,4.468,202.254,7.779,8.427,0.426,14.348,15.558,202.25,8,14.521,1,25,26,5.2,1,7,8,0.038,0.962,24,34,0.414,0.586,0.068,3,0,3,1,16,1.5,0.029,0.971,0.088,61.438,0.092,0.908,0.167,0.833
1382019874, 725#1382019196, 56 Juszak, null, 56 J,56,5,5,0.263,0,5,0.263,0,0,0,0,1,0,6,1,0.053,1,0.053,3,0.158,-0.637,-0.034,38.454,2.024,37.817,1.99,3.151,-0.017,-0.127,3.438,0,0,6.409,0,19,19,3.8,0,1,1,0,1,12,21,0.364,0.636,0.102,0,1,1,1,10,1.2,0.143,0.857,0.048,191.919,0.297,0.703,0.203,0.797
1382035308, 725#1382019196,22, null,22,22,1,2,0.667,0,2,0.667,0,0,0,0,1,0,2,0,0,1,0.333,0,0,19.812,6.604,24.505,8.168,44.317,14.772,22.158,0.447,9.906,11.079,0,0,12.252,0,3,3,3,0,1,1,0,1,2,3,0.4,0.6,0.2,0,0,0,0,2,1,0,1,0,17.758,0.138,0.862,0.111,0.889
1378345347, 674#1378345279, 0 Goose, null, 0 Go,0,6,62,1.069,13,55,0.948,9,7,0.121,4,0.88709676,0.6923077,65,4,0.069,13,0.224,4,0.069,763.243,13.159,604.136,10.416,1367.379,23.576,20.109,0.558,12.31,11.395,195.34,9.43,9.294,46,12,58,9.667,6,-4,2,0.793,0.207,68,50,0.576,0.424,0.147,3,0,3,0,31,2.1935484,0.08,0.92,0.06,326.677,0.184,0.816,0.133,0.867
1378345380, 674#1378345279, 2 Shiel, null, 2 Sh,2,6,44,0.936,4,40,0.851,2,4,0.085,2,0.90909094,0.5,48,3,0.064,3,0.064,3,0.064,435.968,9.276,422.682,8.993,858.65,18.269,14.076,0.508,9.908,9.757,214.66,11.75,8.806,44,3,47,7.833,10,-1,9,0.936,0.064,61,38,0.616,0.384,0.113,1,0,1,1,28,2.1785715,0.079,0.921,0.026,234.091,0.196,0.804,0.17,0.83
1378345407, 674#1378345279, 4 Bob, null, 4 Bo,4,6,105,1.981,4,100,1.887,3,5,0.094,1,0.95238096,0.75,79,2,0.038,3,0.057,3,0.057,670.566,12.652,113.906,2.149,784.472,14.801,11.369,0.855,6.386,4.383,156.89,21.4,1.442,51,2,53,8.833,15,0,15,0.962,0.038,69,39,0.639,0.361,0.164,2,1,3,2,34,2.0294118,0.077,0.923,0.077,17.511,0.014,0.986,0.229,0.771
1378345440, 674#1378345279, 6 Bill, null, 6 Bi,6,6,26,0.929,0,24,0.857,0,2,0.071,0,0.9230769,0,21,0,0,1,0.036,3,0.107,135.187,4.828,17.03,0.608,152.217,5.436,5.436,0.888,5.2,3.383,76.11,13,0.811,13,15,28,4.667,5,-9,-4,0.464,0.536,28,27,0.509,0.491,0.138,1,0,1,0,14,2,0.111,0.889,0.037,124.813,0.149,0.851,0.165,0.835
1378345504, 674#1378345279, 9 Charlie, null, 9 Ch,9,5,6,0.3,2,4,0.2,1,2,0.1,1,0.6666667,0.5,6,0,0,1,0.05,0,0,58.006,2.9,48.633,2.432,106.639,5.332,9.694,0.544,9.668,10.664,53.32,3,8.106,3,17,20,4,-1,-5,-6,0.15,0.85,11,19,0.367,0.633,0.102,0,0,0,1,8,1.375,0,1,0,23.101,0.028,0.972,0.057,0.943
1378345679, 674#1378345279, 7 Brett, null, 7 Br,7,6,67,1.763,6,64,1.684,3,3,0.079,3,0.95522386,0.5,56,0,0,3,0.079,1,0.026,371.514,9.777,204.386,5.379,575.9,15.155,12.253,0.645,5.545,4.799,191.97,22.33,3.65,37,1,38,6.333,9,-1,8,0.974,0.026,47,27,0.635,0.365,0.147,0,0,0,0,23,2.0434783,0.037,0.963,0,175.253,0.184,0.816,0.176,0.824
1378345784, 674#1378345279, 11 Geoff, null, 11 G,11,6,21,0.525,2,20,0.5,1,1,0.025,1,0.95238096,0.5,21,4,0.1,1,0.025,4,0.1,64.545,1.614,310.258,7.756,374.803,9.37,9.863,0.172,3.074,9.142,374.8,25,14.774,14,26,40,6.667,6,-6,0,0.35,0.65,38,40,0.487,0.513,0.096,0,0,0,1,22,1.7272727,0.1,0.9,0,334.646,0.266,0.734,0.169,0.831
1378345805, 674#1378345279, 13 Dane, null, 13 D,13,6,36,0.973,6,32,0.865,4,4,0.108,2,0.8888889,0.6666667,26,2,0.054,2,0.054,2,0.054,261.755,7.074,138.177,3.735,399.932,10.809,13.331,0.654,7.271,6.895,99.98,9.5,5.314,8,29,37,6.167,2,-9,-7,0.216,0.784,30,40,0.429,0.571,0.171,2,0,2,1,17,1.7647059,0.05,0.95,0.05,134.589,0.096,0.904,0.144,0.856
1378345831, 674#1378345279, 15 Sheehan, null, 15 S,15,6,38,1.118,1,37,1.088,1,1,0.029,0,0.9736842,1,26,0,0,3,0.088,2,0.059,324.74,9.551,18.005,0.53,342.745,10.081,12.694,0.947,8.546,5.44,342.74,38,0.692,6,28,34,5.667,2,-12,-10,0.176,0.824,27,39,0.409,0.591,0.188,2,0,2,0,14,1.9285715,0.051,0.949,0.051,71.448,0.058,0.942,0.151,0.849
1378345859, 674#1378345279, 18 Cullen, null, 18 C,18,5,41,1,5,36,0.878,1,5,0.122,4,0.8780488,0.2,42,2,0.049,4,0.098,5,0.122,258.388,6.302,316.056,7.709,574.444,14.011,10.839,0.45,6.302,7.365,114.89,8.6,7.525,41,0,41,8.2,13,0,13,1,0,53,28,0.654,0.346,0.104,0,0,0,0,27,1.962963,0.179,0.821,0,290.992,0.336,0.664,0.128,0.872
1378345890, 674#1378345279, 19 Schwenk, null, 19 S,19,5,13,0.342,3,11,0.289,2,2,0.053,1,0.84615386,0.6666667,13,3,0.079,1,0.026,4,0.105,119.34,3.141,209.703,5.518,329.043,8.659,10.614,0.363,9.18,13.71,164.52,8,16.131,6,32,38,7.6,0,-14,-14,0.158,0.842,31,45,0.408,0.592,0.094,1,0,1,1,15,2.0666666,0.089,0.911,0.022,191.698,0.13,0.87,0.084,0.916
1378345933, 674#1378345279, 20 Slover, null, 20 S,20,5,15,0.556,1,14,0.519,0,1,0.037,1,0.93333334,0,17,2,0.074,2,0.074,1,0.037,66.391,2.459,211.016,7.815,277.407,10.274,12.061,0.239,4.426,8.949,277.41,17,12.413,6,21,27,5.4,0,-9,-9,0.222,0.778,23,31,0.426,0.574,0.138,1,0,1,1,11,2.090909,0.032,0.968,0.032,133.965,0.128,0.872,0.177,0.823
1378345983, 674#1378345279, 21 Kolb, null, 21 K,21,4,4,0.364,0,4,0.364,0,0,0,0,1,0,5,0,0,1,0.091,1,0.091,31.98,2.907,90.155,8.196,122.135,11.103,12.214,0.262,7.995,13.571,0,0,18.031,3,8,11,2.75,1,-2,-1,0.273,0.727,10,13,0.435,0.565,0.086,0,0,0,0,5,2,0.077,0.923,0,97.513,0.199,0.801,0.085,0.915
1378346002, 674#1378345279, 26 KK, null, 26 K,26,6,10,0.357,1,9,0.321,1,1,0.036,0,0.9,1,12,1,0.036,2,0.071,1,0.036,112.463,4.017,203.008,7.25,315.471,11.267,15.774,0.356,11.246,15.022,315.47,11,16.917,4,24,28,4.667,-2,-12,-14,0.143,0.857,20,33,0.377,0.623,0.14,1,0,1,1,9,2.2222223,0.03,0.97,0.03,176.722,0.148,0.852,0.19,0.81
1378346025, 674#1378345279, 29 TK, null, 29 T,29,6,45,0.978,0,44,0.957,0,1,0.022,0,0.9777778,0,53,7,0.152,2,0.043,1,0.022,260.611,5.665,472.433,10.27,733.044,15.936,12.217,0.356,5.791,7.557,733.04,52,8.914,43,3,46,7.667,9,-1,8,0.935,0.065,60,36,0.625,0.375,0.126,1,0,1,2,27,2.2222223,0.028,0.972,0.028,136.838,0.107,0.893,0.085,0.915
1378346043, 674#1378345279, 31 Walden, null, 31 W,31,6,52,0.825,1,51,0.81,1,1,0.016,0,0.9807692,1,39,8,0.127,1,0.016,3,0.048,332.15,5.272,380.107,6.033,712.257,11.306,9.016,0.466,6.388,7.914,712.26,60,9.746,51,12,63,10.5,13,-2,11,0.81,0.19,79,54,0.594,0.406,0.075,0,0,0,1,38,2.0789473,0.056,0.944,0,94.666,0.059,0.941,0.123,0.877
1378346061, 674#1378345279, 37 Dan, null, 37 D,37,5,14,0.609,1,13,0.565,1,1,0.043,0,0.9285714,1,16,2,0.087,1,0.043,1,0.043,75.764,3.294,121.043,5.263,196.807,8.557,9.84,0.385,5.412,6.786,196.81,16,7.565,5,18,23,4.6,1,-2,-1,0.217,0.783,20,27,0.426,0.574,0.162,0,0,0,1,11,1.8181819,0.037,0.963,0,72.566,0.091,0.909,0.198,0.802
1378346106, 674#1378345279, 47 Wego, null, 47 W,47,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,29.328,0,29.328,0,0,0,0,0,0,0,0,1,9,10,0,1,-3,-2,0,0,6,11,0,0,0,0,0,0,0,4,0,0,0,0,126.451,0,0,0,0
1378346126, 674#1378345279, 64 Neal, null, 64 N,64,5,12,0.273,2,12,0.273,2,0,0,0,1,1,15,1,0.023,1,0.023,1,0.023,126.035,2.864,68.471,1.556,194.506,4.421,5.257,0.648,10.503,7.204,0,0,4.565,6,38,44,8.8,0,-12,-12,0.136,0.864,37,53,0.411,0.589,0.087,1,0,1,2,19,1.9473684,0.019,0.981,0.019,111.319,0.069,0.931,0.114,0.886
1378346154, 674#1378345279, 79 Ben, null, 79 B,79,5,12,0.545,1,10,0.455,1,2,0.091,0,0.8333333,1,10,0,0,1,0.045,4,0.182,79.833,3.629,61.698,2.804,141.531,6.433,11.794,0.564,6.653,7.077,70.77,6,6.17,2,20,22,4.4,0,-6,-6,0.091,0.909,12,24,0.333,0.667,0.141,0,0,0,0,8,1.5,0.167,0.833,0,216.359,0.212,0.788,0.109,0.891
1378346175, 674#1378345279, 85 Mike, null, 85 M,85,4,10,0.769,2,10,0.769,2,0,0,0,1,1,7,0,0,1,0.077,1,0.077,151.099,11.623,4.056,0.312,155.155,11.935,12.93,0.974,15.11,9.127,0,0,0.579,5,8,13,3.25,-1,-2,-3,0.385,0.615,12,15,0.444,0.556,0.106,0,0,0,1,5,2.4,0.067,0.933,0,132.938,0.229,0.771,0.135,0.865
1378346205, 674#1378345279, 99 George, null, 99 G,99,5,27,0.6,5,21,0.467,2,6,0.133,3,0.7777778,0.4,24,3,0.067,0,0,4,0.089,166.517,3.7,221.923,4.932,388.44,8.632,10.222,0.429,6.167,8.632,64.74,5,9.247,8,37,45,9,2,-13,-11,0.178,0.822,38,52,0.422,0.578,0.128,1,1,2,2,20,1.9,0.077,0.923,0.038,229.281,0.139,0.861,0.122,0.878
1378351225, 674#1378345279, 8 Stephan, null, 8 St,8,6,9,0.31,1,9,0.31,1,0,0,0,1,1,9,0,0,3,0.103,5,0.172,102.063,3.519,36.686,1.265,138.749,4.784,8.162,0.736,11.34,7.708,0,0,4.076,3,26,29,4.833,-1,-12,-13,0.103,0.897,17,33,0.34,0.66,0.114,0,0,0,2,9,1.8888888,0.152,0.848,0,276.978,0.224,0.776,0.147,0.853
1378351257, 674#1378345279, 51 AJ, null, 51 A,51,6,71,1.246,3,66,1.158,2,5,0.088,1,0.92957747,0.6666667,82,12,0.211,5,0.088,1,0.018,174.395,3.06,1022.281,17.935,1196.676,20.994,17.598,0.146,2.456,8.086,239.34,16.6,12.467,43,14,57,9.5,9,-2,7,0.754,0.246,68,50,0.576,0.424,0.168,2,0,2,0,33,2.060606,0.02,0.98,0.04,177.528,0.113,0.887,0.132,0.868
1378351279, 674#1378345279, 28 Andy, null, 28 A,28,3,4,0.286,0,4,0.286,0,0,0,0,1,0,6,0,0,0,0,2,0.143,25.272,1.805,8.385,0.599,33.657,2.404,4.207,0.751,6.318,3.366,0,0,1.398,3,11,14,4.667,-1,-11,-12,0.214,0.786,8,14,0.364,0.636,0.125,0,0,0,1,3,2.6666667,0.143,0.857,0,81.601,0.118,0.882,0.14,0.86
1372737079, 736#1372737025, 0 Anderson, null, 0 An,0,11,30,0.39,2,29,0.377,1,1,0.013,1,0.96666664,0.5,49,19,0.247,3,0.039,4,0.052,235.17,3.054,863.304,11.212,1098.474,14.266,12.342,0.214,7.839,14.083,1098.47,49,17.618,56,21,77,7,42,5,47,0.727,0.273,89,56,0.614,0.386,0.08,1,0,1,1,60,1.4833333,0.071,0.929,0.018,204.126,0.155,0.845,0.153,0.847
1372737102, 736#1372737025, 2 Lahey, null, 2 La,2,13,67,0.827,2,64,0.79,1,3,0.037,1,0.95522386,0.5,52,3,0.037,8,0.099,6,0.074,425.568,5.254,33.267,0.411,458.835,5.665,5.665,0.927,6.352,3.955,152.94,23.33,0.64,3,78,81,6.231,-1,2,1,0.037,0.963,81,102,0.443,0.557,0.144,0,0,0,4,44,1.8409091,0.059,0.941,0,366.054,0.107,0.893,0.105,0.895
1372737117, 736#1372737025, 3 James, null, 3 Ja,3,5,8,0.276,0,6,0.207,0,2,0.069,0,0.75,0,6,0,0,0,0,2,0.069,-15.483,-0.534,37.96,1.309,22.477,0.775,0.803,-0.689,-1.935,1.873,11.24,4,6.327,0,29,29,5.8,0,-9,-9,0,1,28,45,0.384,0.616,0.062,0,0,0,1,10,2.8,0.044,0.956,0,123.63,0.083,0.917,0.133,0.867
1372737150, 736#1372737025, 4 Levy, null, 4 Le,4,6,10,0.333,1,6,0.2,0,4,0.133,1,0.6,0,15,4,0.133,1,0.033,2,0.067,8.619,0.287,135.863,4.529,144.482,4.816,4.816,0.06,0.862,6.88,36.12,3.5,9.058,1,29,30,5,1,-5,-4,0.033,0.967,30,44,0.405,0.595,0.114,1,0,1,2,13,2.3076923,0.045,0.955,0.023,39.325,0.028,0.972,0.193,0.807
1372737186, 736#1372737025, 6 Wiseman, null, 6 Wi,6,13,141,1.237,7,134,1.175,5,7,0.061,2,0.95035464,0.71428573,157,17,0.149,18,0.158,2,0.018,1244.958,10.921,1847.638,16.207,3092.596,27.128,21.627,0.403,8.829,10.627,441.8,22.57,11.768,110,4,114,8.769,82,2,84,0.965,0.035,143,68,0.678,0.322,0.152,2,0,2,2,94,1.5212766,0.029,0.971,0.029,205.439,0.158,0.842,0.115,0.885
1372737204, 736#1372737025, 7 Wynne, null, 7 Wy,7,5,19,0.633,0,18,0.6,0,1,0.033,0,0.94736844,0,18,2,0.067,1,0.033,3,0.1,131.014,4.367,117.91,3.93,248.924,8.297,8.03,0.526,6.895,6.915,248.92,21,6.551,0,30,30,6,0,0,0,0,1,31,42,0.425,0.575,0.143,1,4,5,0,16,1.9375,0.071,0.929,0.119,231.049,0.165,0.835,0.136,0.864
1372737228, 736#1372737025, 8 Baylis, null, 8 Ba,8,6,16,0.571,1,15,0.536,0,1,0.036,1,0.9375,0,18,2,0.071,0,0,1,0.036,-0.624,-0.022,108.407,3.872,107.783,3.849,3.368,-0.006,-0.039,3.266,107.78,18,6.023,1,27,28,4.667,-1,-1,-2,0.036,0.964,32,44,0.421,0.579,0.111,1,0,1,1,13,2.4615386,0.023,0.977,0.023,100.685,0.072,0.928,0.167,0.833
1372737260, 736#1372737025, 9 Rasmussen, null, 9 Ra,9,11,151,1.589,14,144,1.516,12,7,0.074,2,0.95364237,0.85714287,142,6,0.063,16,0.168,0,0,1127.568,11.869,1040.624,10.954,2168.192,22.823,19.533,0.52,7.467,7.581,309.74,22.43,7.328,87,8,95,8.636,61,2,63,0.916,0.084,111,56,0.665,0.335,0.168,0,0,0,2,76,1.4605263,0,1,0,156.143,0.118,0.882,0.14,0.86
1372737278, 736#1372737025, 11 Travis, null, 11 T,11,13,17,0.218,0,16,0.205,0,1,0.013,0,0.9411765,0,24,7,0.09,1,0.013,9,0.115,79.365,1.018,363.428,4.659,442.793,5.677,5.826,0.179,4.669,11.07,442.79,24,15.143,0,78,78,6,0,-6,-6,0,1,76,108,0.413,0.587,0.067,3,1,4,5,37,2.054054,0.083,0.917,0.037,548.145,0.169,0.831,0.138,0.862
1372737291, 736#1372737025, 12 Kanner, null, 12 K,12,13,89,0.824,14,82,0.759,9,7,0.065,5,0.92134833,0.64285713,79,6,0.056,8,0.074,6,0.056,587.782,5.442,347.529,3.218,935.311,8.66,9.17,0.628,6.604,5.809,133.62,13.57,4.399,4,104,108,8.308,2,4,6,0.037,0.963,102,129,0.442,0.558,0.159,4,3,7,8,59,1.7288135,0.047,0.953,0.054,542.542,0.118,0.882,0.189,0.811
1372737308, 736#1372737025, 14 Brammer, null, 14 B,14,13,8,0.129,0,7,0.113,0,1,0.016,0,0.875,0,10,2,0.032,1,0.016,6,0.097,17.667,0.285,137.878,2.224,155.545,2.509,2.592,0.114,2.208,9.15,155.54,10,13.788,0,62,62,4.769,0,-8,-8,0,1,60,87,0.408,0.592,0.041,0,0,0,5,27,2.2222223,0.069,0.931,0,674.349,0.24,0.76,0.134,0.866
1372737335, 736#1372737025, 15 Schlachet, null, 15 S,15,13,127,1.257,1,122,1.208,1,5,0.05,0,0.96062994,1,106,14,0.139,7,0.069,0,0,1057.277,10.468,609.999,6.04,1667.276,16.508,13.128,0.634,8.325,7.313,333.46,28.2,5.755,85,16,101,7.769,59,8,67,0.842,0.158,127,77,0.623,0.377,0.13,3,1,4,2,79,1.607595,0,1,0.052,68.068,0.045,0.955,0.131,0.869
1372737360, 736#1372737025, 18 Greenwood, null, 18 G,18,10,19,0.311,1,17,0.279,1,2,0.033,0,0.8947368,1,30,12,0.197,2,0.033,5,0.082,146.627,2.404,430.378,7.055,577.005,9.459,9.78,0.254,7.717,12.277,288.5,15.5,14.346,0,61,61,6.1,0,-3,-3,0,1,59,87,0.404,0.596,0.129,0,1,1,2,30,1.9666667,0.057,0.943,0.011,580.996,0.193,0.807,0.118,0.882
1372737380, 736#1372737025, 19 Kawaoka, null, 19 K,19,11,61,0.782,5,53,0.679,4,8,0.103,1,0.86885244,0.8,29,1,0.013,4,0.051,5,0.064,568.243,7.285,-61.308,-0.786,506.935,6.499,6.759,1.121,9.315,6.182,63.37,7.75,-2.114,0,78,78,7.091,0,-12,-12,0,1,75,110,0.405,0.595,0.101,2,1,3,4,34,2.2058823,0.045,0.955,0.027,471.276,0.143,0.857,0.135,0.865
1372737398, 736#1372737025, 20 Schlag, null, 20 S,20,13,153,1.5,1,151,1.48,1,2,0.02,0,0.9869281,1,118,3,0.029,10,0.098,1,0.01,1350.817,13.243,454.87,4.46,1805.687,17.703,13.998,0.748,8.829,6.713,902.84,78,3.855,97,5,102,7.846,69,3,72,0.951,0.049,129,63,0.672,0.328,0.131,2,1,3,2,84,1.5357143,0.016,0.984,0.048,146.016,0.114,0.886,0.141,0.859
1372737411, 736#1372737025, 21 Hagen, null, 21 H,21,13,47,0.452,1,42,0.404,1,5,0.048,0,0.89361703,1,44,6,0.058,4,0.038,5,0.048,175.266,1.685,576.641,5.545,751.907,7.23,7.445,0.233,3.729,8.743,150.38,10.6,13.105,1,103,104,8,1,-9,-8,0.01,0.99,101,138,0.423,0.577,0.105,11,5,16,4,51,1.9803921,0.036,0.964,0.116,593.983,0.129,0.871,0.147,0.853
1372737429, 736#1372737025, 22 Sanchez, null, 22 S,22,12,27,0.397,6,25,0.368,5,2,0.029,1,0.9259259,0.8333333,36,9,0.132,5,0.074,1,0.015,225.225,3.312,455.793,6.703,681.018,10.015,8.844,0.331,8.342,11.164,340.51,18,12.661,26,42,68,5.667,20,0,20,0.382,0.618,77,69,0.527,0.473,0.096,0,1,1,2,44,1.75,0.014,0.986,0.014,169.208,0.088,0.912,0.165,0.835
1372737447, 736#1372737025, 23 Jeffery, null, 23 J,23,12,62,0.765,9,56,0.691,7,6,0.074,2,0.9032258,0.7777778,71,9,0.111,12,0.148,4,0.049,550.602,6.798,800.254,9.88,1350.856,16.677,13.645,0.408,8.881,10.637,225.14,11.83,11.271,77,4,81,6.75,57,2,59,0.951,0.049,99,47,0.678,0.322,0.101,2,0,2,0,67,1.4776119,0.085,0.915,0.043,163.878,0.164,0.836,0.127,0.873
1372737463, 736#1372737025, 27 Joye, null, 27 J,27,6,117,1.95,14,110,1.833,11,7,0.117,3,0.94017094,0.78571427,99,4,0.067,16,0.267,1,0.017,1430.585,23.843,558.129,9.302,1988.714,33.145,26.167,0.719,12.227,9.515,284.1,17.29,5.638,57,3,60,10,33,1,34,0.95,0.05,76,40,0.655,0.345,0.193,1,1,2,2,46,1.6521739,0.025,0.975,0.05,217.659,0.226,0.774,0.195,0.805
1372737486, 736#1372737025, 28 White, null, 28 W,28,13,103,0.92,0,100,0.893,0,3,0.027,0,0.9708738,0,74,2,0.018,2,0.018,2,0.018,791.388,7.066,57.694,0.515,849.082,7.581,6.793,0.932,7.683,4.88,283.03,35,0.78,83,29,112,8.615,59,1,60,0.741,0.259,125,80,0.61,0.39,0.088,1,0,1,1,82,1.5243902,0.025,0.975,0.012,108.563,0.053,0.947,0.101,0.899
1372737505, 736#1372737025, 32 Marcy, null, 32 M,32,11,27,0.409,1,27,0.409,1,0,0,0,1,1,30,2,0.03,4,0.061,4,0.061,189.787,2.876,161.343,2.445,351.13,5.32,6.384,0.541,7.029,6.16,0,0,5.378,2,64,66,6,0,-16,-16,0.03,0.97,55,90,0.379,0.621,0.12,1,0,1,5,26,2.1153846,0.044,0.956,0.011,565.682,0.17,0.83,0.18,0.82
1372737527, 736#1372737025, 34 Boucher, null, 34 B,34,10,59,0.855,3,56,0.812,1,3,0.043,2,0.9491525,0.33333334,70,10,0.145,5,0.072,2,0.029,144.976,2.101,721.344,10.454,866.32,12.555,10.438,0.167,2.457,6.876,288.77,23,10.305,52,17,69,6.9,44,1,45,0.754,0.246,83,57,0.593,0.407,0.121,3,0,3,0,53,1.5660378,0.035,0.965,0.053,175.214,0.144,0.856,0.12,0.88
1372737601, 736#1372737025, 35 Dallman, null, 35 D,35,13,52,0.531,1,50,0.51,1,2,0.02,0,0.96153843,1,64,10,0.102,6,0.061,8,0.082,263.965,2.694,816.738,8.334,1080.703,11.028,12.143,0.244,5.076,9.48,540.35,31,12.762,0,98,98,7.538,0,-6,-6,0,1,89,121,0.424,0.576,0.163,3,0,3,3,50,1.78,0.066,0.934,0.025,772.044,0.185,0.815,0.112,0.888
1372737635, 736#1372737025, 40 Mac Taylor, null, 40 M,40,12,76,0.76,15,66,0.66,10,10,0.1,5,0.8684211,0.6666667,65,2,0.02,21,0.21,7,0.07,969.02,9.69,417.131,4.171,1386.151,13.862,14.746,0.699,12.75,10.581,138.62,7.8,6.417,1,99,100,8.333,-1,-5,-6,0.01,0.99,94,126,0.427,0.573,0.182,3,0,3,7,51,1.8431373,0.056,0.944,0.024,778.921,0.178,0.822,0.14,0.86
1372737655, 736#1372737025, 50 Beau, null, 50 B,50,12,119,1.19,7,112,1.12,4,7,0.07,3,0.9411765,0.5714286,142,20,0.2,11,0.11,7,0.07,781.066,7.811,1898.416,18.984,2679.482,26.795,23.099,0.291,6.564,10.549,382.78,19.86,13.369,84,16,100,8.333,58,-2,56,0.84,0.16,116,70,0.624,0.376,0.185,7,0,7,2,75,1.5466666,0.1,0.9,0.1,471.51,0.256,0.744,0.139,0.861
