Player Id, Team Id, Player Name, Last Name, Shortened Name, Player Number, Games Played, Attempted Passes, Throwing Attempts Per Point, Throwing Attempts >30 Yards,  Completed Passes, Completions Per Point, Completions >30 Yards, Incompletions, Incompletions Per Point, Incompletions >30 Yards, Completion Percentage, >30 Yards Completion %, Receptions, Goals Scored, Goal Scores Per Point, Assists, Assists Per Point, Goals Against, Goals Against per Point, Throwing Yards, Thorwing Yards Per Point, Receiving Yards, Receiving Yards Per Point, Involvement Yards, Involvement Yards Per Point, Involvement Yards per OPoss, Percent Involvement Yards Throwing, Average Yard Per Throw Attempt, Average Yard Per Involvement (attempted throws + receptions), Involvment Yards per Turn, Touches Per Turnover, Average Yard per Catch, OLine Points Played, DLine Points Played, Total Points Played,Points Per Game,  O Plus Minus, D Plus Minus, Total Plus Minus, Percent Points OLine, Percent Points DLine, O Possessions Played, D Possessions Played, Percent Possessions Offensive, Percent Possessions Defensive, Offensive Usage Rate, Blocks, Interceptions, Blocks and Interceptions, Nearest Defender on Away Throwaway, Home Goals Scored While On Field, Average Number OPossessions Played Per Team Goal, Goals Against Per DPossession Played,Inverse Goals Against Per DPossession Played, Blocks Intercepts Per DPossession Played, Yards Against,Yards Against Ratable Share, Inverse Yards Against Ratable Share, Defensive DisUsage, Inverse Defensive Disusage
1368991137, 722#1368990973, 13 HM, null, 13 H,13,14,95,0.99,7,86,0.896,6,9,0.094,1,0.9052632,0.85714287,76,3,0.031,11,0.115,2,0.021,809.718,8.435,274.183,2.856,1083.901,11.291,8.338,0.747,8.523,6.691,120.43,10.89,3.608,39,57,96,6.857,27,-9,18,0.406,0.594,130,128,0.504,0.496,0.132,1,0,1,5,56,2.3214285,0.016,0.984,0.008,203.502,0.084,0.916,0.142,0.858
1368991170, 722#1368990973, 14 Kawai, null, 14 K,14,14,98,0.99,12,85,0.859,8,13,0.131,4,0.86734694,0.6666667,109,12,0.121,13,0.131,4,0.04,877.76,8.866,1198.171,12.103,2075.931,20.969,15.377,0.423,8.957,10.701,159.69,8.46,10.992,54,45,99,7.071,30,5,35,0.545,0.455,135,117,0.536,0.464,0.18,5,3,8,3,64,2.109375,0.034,0.966,0.068,476.034,0.233,0.767,0.13,0.87
1371514538, 722#1368990973, 07 Calise, null, 07 C,7,14,74,0.679,5,69,0.633,4,5,0.046,1,0.9324324,0.8,106,29,0.266,8,0.073,4,0.037,502.268,4.608,1809.483,16.601,2311.751,21.209,14.359,0.217,6.787,13.21,462.35,20.6,17.071,69,40,109,7.786,49,4,53,0.633,0.367,161,120,0.573,0.427,0.137,6,4,10,11,79,2.0379746,0.033,0.967,0.083,511.953,0.22,0.78,0.148,0.852
1371514573, 722#1368990973, 09 McD, null, 09 M,9,14,99,1.112,10,89,1,6,10,0.112,4,0.8989899,0.6,75,4,0.045,6,0.067,5,0.056,919.022,10.326,155.077,1.742,1074.099,12.069,9.18,0.856,9.283,6.549,107.41,10.3,2.068,27,62,89,6.357,11,6,17,0.303,0.697,117,114,0.506,0.494,0.143,1,1,2,3,55,2.1272728,0.044,0.956,0.018,460.031,0.196,0.804,0.168,0.832
1371514602, 722#1368990973, 10 Kreilkamp, null, 10 K,10,8,34,0.654,3,26,0.5,2,8,0.154,1,0.7647059,0.6666667,35,1,0.019,4,0.077,0,0,152.295,2.929,364.754,7.014,517.049,9.943,7.282,0.295,4.479,8.476,64.63,4.38,10.422,17,35,52,6.5,11,7,18,0.327,0.673,71,67,0.514,0.486,0.112,0,1,1,1,35,2.0285714,0,1,0.015,73.879,0.057,0.943,0.151,0.849
1371514657, 722#1368990973, 11 O Malley, null, 11 O,11,6,54,1.385,7,46,1.179,3,8,0.205,4,0.8518519,0.42857143,41,3,0.077,2,0.051,1,0.026,475.774,12.199,200.954,5.153,676.728,17.352,11.668,0.703,8.811,7.778,84.59,7.12,4.901,31,8,39,6.5,21,-6,15,0.795,0.205,58,45,0.563,0.437,0.141,0,1,1,1,25,2.32,0.022,0.978,0.022,97.253,0.115,0.885,0.138,0.862
1371514691, 722#1368990973, 20 Butters, null, 20 B,20,14,54,0.519,5,47,0.452,3,7,0.067,2,0.8703704,0.6,63,14,0.135,5,0.048,6,0.058,220.363,2.119,1257.009,12.087,1477.372,14.206,10.119,0.149,4.081,13.431,211.05,9.71,19.953,43,61,104,7.429,21,-9,12,0.413,0.587,146,151,0.492,0.508,0.098,8,5,13,3,57,2.5614035,0.04,0.96,0.086,606.918,0.2,0.8,0.147,0.853
1371514712, 722#1368990973, 34 Geli, null, 34 G,34,14,94,1,10,84,0.894,4,10,0.106,6,0.89361703,0.4,83,7,0.074,13,0.138,2,0.021,833.105,8.863,541.723,5.763,1374.828,14.626,12.275,0.606,8.863,8.233,137.48,10.1,6.527,40,54,94,6.714,28,-2,26,0.426,0.574,112,106,0.514,0.486,0.155,2,1,3,3,58,1.9310344,0.019,0.981,0.028,80.405,0.037,0.963,0.161,0.839
1371514737, 722#1368990973, 38 Smalls, null, 38 S,38,14,19,0.221,0,17,0.198,0,2,0.023,0,0.8947368,0,30,12,0.14,2,0.023,3,0.035,90.155,1.048,573.495,6.669,663.65,7.717,5.672,0.136,4.745,14.12,331.82,15.5,19.116,50,36,86,6.143,34,-2,32,0.581,0.419,117,96,0.549,0.451,0.055,0,1,1,6,57,2.0526316,0.031,0.969,0.01,226.694,0.119,0.881,0.127,0.873
1371514754, 722#1368990973, 55 Nora, null, 55 N,55,14,44,0.557,4,36,0.456,3,8,0.101,1,0.8181818,0.75,51,4,0.051,2,0.025,4,0.051,222.495,2.816,585.689,7.414,808.184,10.23,7.028,0.275,5.057,9.289,101.02,6,11.484,20,59,79,5.643,4,-9,-5,0.253,0.747,115,135,0.46,0.54,0.103,3,1,4,6,36,3.1944444,0.03,0.97,0.03,362.752,0.124,0.876,0.113,0.887
1371514772, 722#1368990973, 77 Jill, null, 77 J,77,14,10,0.143,0,8,0.114,0,2,0.029,0,0.8,0,17,7,0.1,0,0,6,0.086,-8.528,-0.122,287.118,4.102,278.59,3.98,3.13,-0.031,-0.853,11.144,139.3,8.5,16.889,25,45,70,5,15,-1,14,0.357,0.643,89,92,0.492,0.508,0.042,1,1,2,2,42,2.1190476,0.065,0.935,0.022,395.538,0.258,0.742,0.165,0.835
1371514936, 722#1368990973, 02 Elle, null, 02 E,2,14,80,0.792,5,67,0.663,3,13,0.129,2,0.8375,0.6,56,2,0.02,2,0.02,6,0.059,681.33,6.746,59.462,0.589,740.792,7.335,5.833,0.92,8.517,6.023,56.98,6.31,1.062,17,84,101,7.214,5,-18,-13,0.168,0.832,127,161,0.441,0.559,0.112,1,3,4,5,44,2.8863637,0.037,0.963,0.025,379.691,0.112,0.888,0.123,0.877
1371514960, 722#1368990973, 08 Rachel, null, 08 R,8,12,21,0.328,1,18,0.281,0,3,0.047,1,0.85714287,0,35,9,0.141,4,0.062,1,0.016,187.772,2.934,598.819,9.357,786.591,12.29,8.939,0.239,8.942,14.841,262.2,10,17.109,23,41,64,5.333,13,-1,12,0.359,0.641,88,85,0.509,0.491,0.084,2,0,2,1,39,2.2564104,0.012,0.988,0.024,90.584,0.045,0.955,0.095,0.905
1371514992, 722#1368990973, 12 Callie, null, 12 C,12,14,58,0.644,5,54,0.6,4,4,0.044,1,0.9310345,0.8,57,4,0.044,10,0.111,8,0.089,531.362,5.904,365.898,4.066,897.26,9.97,7.604,0.592,9.161,8.083,224.32,15.5,6.419,23,67,90,6.429,11,-3,8,0.256,0.744,118,132,0.472,0.528,0.123,1,1,2,4,48,2.4583333,0.061,0.939,0.015,386.971,0.164,0.836,0.199,0.801
1371515019, 722#1368990973, 15 Drew, null, 15 D,15,14,119,1.253,7,108,1.137,5,11,0.116,2,0.90756303,0.71428573,93,2,0.021,9,0.095,6,0.063,776.815,8.177,334.399,3.52,1111.214,11.697,8.614,0.699,6.528,5.528,101.02,11,3.596,50,45,95,6.786,28,-9,19,0.526,0.474,129,119,0.52,0.48,0.156,1,5,6,1,56,2.3035715,0.05,0.95,0.05,492.856,0.187,0.813,0.118,0.882
1371515050, 722#1368990973, 16 Shira, null, 16 S,16,14,76,0.854,8,72,0.809,6,4,0.045,2,0.94736844,0.75,72,5,0.056,9,0.101,3,0.034,630.916,7.089,175.097,1.967,806.013,9.056,7.327,0.783,8.302,5.597,201.5,20.25,2.432,29,60,89,6.357,19,-6,13,0.326,0.674,110,117,0.485,0.515,0.141,3,2,5,6,51,2.1568627,0.026,0.974,0.043,245.284,0.094,0.906,0.154,0.846
1371515076, 722#1368990973, 17 Dom, null, 17 D,17,14,53,0.609,8,45,0.517,6,8,0.092,2,0.8490566,0.75,58,8,0.092,12,0.138,7,0.08,509.405,5.855,683.436,7.856,1192.841,13.711,9.698,0.427,9.611,11.581,149.11,7.62,11.783,50,37,87,6.214,30,-1,29,0.575,0.425,123,100,0.552,0.448,0.099,3,0,3,5,57,2.1578948,0.07,0.93,0.03,461.565,0.207,0.793,0.136,0.864
1371515088, 722#1368990973, 19 Fiona, null, 19 F,19,14,38,0.409,4,34,0.366,2,4,0.043,2,0.8947368,0.5,43,4,0.043,5,0.054,4,0.043,172.939,1.86,584.545,6.285,757.484,8.145,6.53,0.228,4.551,9.837,189.37,10.5,13.594,25,68,93,6.643,11,-4,7,0.269,0.731,116,130,0.472,0.528,0.084,0,0,0,2,50,2.32,0.031,0.969,0,294.034,0.118,0.882,0.152,0.848
1371515122, 722#1368990973, 21 Molly, null, 21 M,21,14,24,0.289,1,20,0.241,0,4,0.048,1,0.8333333,0,32,7,0.084,1,0.012,7,0.084,9.698,0.117,498.875,6.011,508.573,6.127,4.666,0.019,0.404,9.78,127.14,7.75,15.59,26,57,83,5.929,20,-3,17,0.313,0.687,109,114,0.489,0.511,0.075,4,0,4,4,49,2.2244897,0.061,0.939,0.035,489.671,0.227,0.773,0.131,0.869
1371515174, 722#1368990973, 23 Kodi, null, 23 K,23,14,80,0.889,6,72,0.8,6,8,0.089,0,0.9,1,56,4,0.044,6,0.067,5,0.056,665.808,7.398,55.497,0.617,721.305,8.014,6.011,0.923,8.323,5.635,90.16,10.5,0.991,16,74,90,6.429,12,-6,6,0.178,0.822,120,136,0.469,0.531,0.111,1,5,6,11,50,2.4,0.037,0.963,0.044,452.79,0.164,0.836,0.15,0.85
1376164400, 722#1368990973, 81 Dengue, null, 81 D,81,4,6,0.3,0,6,0.3,0,0,0,0,1,0,7,1,0.05,0,0,1,0.05,39.546,1.977,74.477,3.724,114.023,5.701,7.602,0.347,6.591,8.771,0,0,10.64,0,20,20,5,0,-8,-8,0,1,15,27,0.357,0.643,0.156,1,0,1,1,7,2.142857,0.037,0.963,0.037,74.477,0.129,0.871,0.111,0.889
1372543825, 438#1372543800, Lawry #1, null, Lawr,1,11,39,0.736,10,34,0.642,7,5,0.094,3,0.8717949,0.7,29,0,0,10,0.189,3,0.057,593.385,11.196,321.698,6.07,915.083,17.266,15.777,0.648,15.215,14.525,183.02,7.8,11.093,8,45,53,4.818,8,-1,7,0.151,0.849,58,71,0.45,0.55,0.111,0,0,0,4,30,1.9333333,0.042,0.958,0,203.515,0.118,0.882,0.184,0.816
1372543843, 438#1372543800, Wix #3, null, Wix ,3,13,42,0.477,0,37,0.42,0,5,0.057,0,0.88095236,0,47,10,0.114,0,0,7,0.08,139.581,1.586,529.113,6.013,668.694,7.599,5.526,0.209,3.323,7.961,133.74,10.4,11.258,58,30,88,6.769,18,2,20,0.659,0.341,121,101,0.545,0.455,0.058,5,1,6,2,52,2.3269231,0.069,0.931,0.059,388.271,0.187,0.813,0.114,0.886
1372543864, 438#1372543800, Itoh #4, null, Itoh,4,13,25,0.321,1,20,0.256,0,5,0.064,1,0.8,0,38,14,0.179,2,0.026,8,0.103,137.813,1.767,765.986,9.82,903.799,11.587,8.07,0.152,5.513,15.583,180.76,7.8,20.158,2,76,78,6,2,-6,-4,0.026,0.974,112,135,0.453,0.547,0.091,6,0,6,2,39,2.871795,0.059,0.941,0.044,575.614,0.2,0.8,0.128,0.872
1372543921, 438#1372543800, Maddux #5, null, Madd,5,13,220,1.913,15,197,1.713,7,23,0.2,8,0.8954545,0.46666667,197,6,0.052,13,0.113,4,0.035,1334.411,11.604,414.765,3.607,1749.176,15.21,10.601,0.763,6.066,4.44,76.05,9.83,2.105,68,47,115,8.846,22,3,25,0.591,0.409,165,144,0.534,0.466,0.178,5,2,7,7,71,2.3239436,0.028,0.972,0.049,459.823,0.169,0.831,0.167,0.833
1372543938, 438#1372543800,  Beach # 7, null,  Bea,7,13,22,0.338,0,22,0.338,0,0,0,0,1,0,29,6,0.092,1,0.015,3,0.046,12.025,0.185,438.178,6.741,450.203,6.926,5.424,0.027,0.547,8.828,0,0,15.11,3,62,65,5,3,-4,-1,0.046,0.954,83,105,0.441,0.559,0.081,2,0,2,3,33,2.5151515,0.029,0.971,0.019,326.391,0.13,0.87,0.142,0.858
1372543954, 438#1372543800, Franke #8, null, Fran,8,13,57,0.803,5,50,0.704,4,7,0.099,1,0.877193,0.8,53,4,0.056,4,0.056,4,0.056,495.339,6.977,94.042,1.325,589.381,8.301,7.556,0.84,8.69,5.722,84.2,8.71,1.774,2,69,71,5.462,2,-5,-3,0.028,0.972,78,105,0.426,0.574,0.165,1,0,1,2,35,2.2285714,0.038,0.962,0.01,326.079,0.111,0.889,0.131,0.869
1372543971, 438#1372543800, Opi #9, null, Opi ,9,13,149,1.284,26,126,1.086,20,23,0.198,6,0.84563756,0.7692308,108,4,0.034,20,0.172,8,0.069,1563.692,13.48,280.189,2.415,1843.881,15.896,12.805,0.848,10.495,7.88,80.17,6.65,2.594,4,112,116,8.923,4,-12,-8,0.034,0.966,144,184,0.439,0.561,0.188,8,0,8,5,58,2.4827585,0.043,0.957,0.043,491.764,0.117,0.883,0.168,0.832
1372544028, 438#1372543800, Fey #10, null, Fey ,10,13,175,1.902,19,155,1.685,8,20,0.217,11,0.8857143,0.42105263,173,10,0.109,13,0.141,2,0.022,984.789,10.704,662.311,7.199,1647.1,17.903,12.384,0.598,5.627,5.022,82.36,9.25,3.828,76,16,92,7.077,30,0,30,0.826,0.174,133,104,0.561,0.439,0.191,1,1,2,3,56,2.375,0.019,0.981,0.019,292.162,0.135,0.865,0.153,0.847
1372544051, 438#1372543800, Unfried #11, null, Unfr,11,13,92,1.045,2,86,0.977,2,6,0.068,0,0.9347826,1,111,17,0.193,6,0.068,3,0.034,126.594,1.439,1389.206,15.786,1515.8,17.225,11.75,0.084,1.376,7.694,252.63,18.17,12.515,87,1,88,6.769,37,1,38,0.989,0.011,129,83,0.608,0.392,0.109,1,0,1,3,57,2.2631578,0.036,0.964,0.012,288.47,0.169,0.831,0.133,0.867
1372544070, 438#1372543800, Kath #13, null, Kath,13,13,265,3.155,8,253,3.012,6,12,0.143,2,0.954717,0.75,231,8,0.095,16,0.19,6,0.071,1956.76,23.295,281.814,3.355,2238.574,26.65,16.34,0.874,7.384,4.625,186.55,22.75,1.22,84,0,84,6.462,36,0,36,1,0,137,93,0.596,0.404,0.235,1,2,3,1,55,2.490909,0.065,0.935,0.032,289.887,0.163,0.837,0.163,0.837
1372544081, 438#1372543800, Sam #14, null, Sam ,14,13,86,0.925,3,77,0.828,2,9,0.097,1,0.89534885,0.6666667,110,17,0.183,6,0.065,2,0.022,229.177,2.464,1563.419,16.811,1792.596,19.275,11.871,0.128,2.665,9.586,199.18,11.44,14.213,91,2,93,7.154,49,0,49,0.978,0.022,151,98,0.606,0.394,0.099,0,0,0,2,67,2.2537313,0.02,0.98,0,338.351,0.19,0.81,0.187,0.813
1372544094, 438#1372543800, Leah #16, null, Leah,16,9,43,1.132,5,41,1.079,4,2,0.053,1,0.95348835,0.8,31,0,0,6,0.158,2,0.053,487.383,12.826,-4.017,-0.106,483.366,12.72,9.478,1.008,11.334,6.713,241.68,21.5,-0.13,1,37,38,4.222,1,7,8,0.026,0.974,51,61,0.455,0.545,0.145,1,0,1,2,23,2.2173913,0.033,0.967,0.016,187.551,0.14,0.86,0.19,0.81
1372544114, 438#1372543800, Yosh #17, null, Yosh,17,13,63,0.926,1,53,0.779,0,10,0.147,1,0.84126985,0,70,7,0.103,4,0.059,2,0.029,106.99,1.573,859.989,12.647,966.979,14.22,8.336,0.111,1.698,7.862,96.7,7,12.286,67,1,68,5.231,43,1,44,0.985,0.015,116,75,0.607,0.393,0.079,0,0,0,2,51,2.27451,0.027,0.973,0,115.453,0.091,0.909,0.102,0.898
1372544135, 438#1372543800, Davis #18, null, Davi,18,12,19,0.297,2,17,0.266,0,2,0.031,2,0.8947368,0,23,4,0.062,1,0.016,4,0.062,3.783,0.059,417.95,6.53,421.733,6.59,5.143,0.009,0.199,10.543,210.87,11.5,18.172,0,64,64,5.333,0,-6,-6,0,1,82,109,0.429,0.571,0.076,6,0,6,2,31,2.6451614,0.037,0.963,0.055,514.423,0.205,0.795,0.127,0.873
1372544160, 438#1372543800, White #19, null, Whit,19,13,108,0.85,7,98,0.772,5,10,0.079,2,0.9074074,0.71428573,105,6,0.047,14,0.11,10,0.079,475.683,3.746,1003.08,7.898,1478.763,11.644,8.548,0.322,4.404,7.285,147.88,11.4,9.553,62,65,127,9.769,24,-11,13,0.488,0.512,173,162,0.516,0.484,0.106,1,2,3,2,72,2.4027777,0.062,0.938,0.019,454.441,0.124,0.876,0.105,0.895
1372544182, 438#1372543800, Johnston #20, null, John,20,13,180,1.875,3,178,1.854,3,2,0.021,0,0.98888886,1,152,5,0.052,7,0.073,3,0.031,760.344,7.92,241.163,2.512,1001.507,10.432,6.767,0.759,4.224,3.035,500.75,92.5,1.587,93,3,96,7.385,39,-1,38,0.969,0.031,148,102,0.592,0.408,0.129,0,0,0,2,61,2.4262295,0.029,0.971,0,321.867,0.172,0.828,0.123,0.877
1372544238, 438#1372543800, Sadler #23, null, Sadl,23,13,16,0.2,0,13,0.162,0,3,0.038,0,0.8125,0,22,7,0.088,0,0,2,0.025,2.522,0.032,315.848,3.948,318.37,3.98,3.032,0.008,0.158,9.096,106.12,7.67,14.357,2,78,80,6.154,0,-2,-2,0.025,0.975,105,132,0.443,0.557,0.059,2,0,2,7,40,2.625,0.015,0.985,0.015,327.353,0.119,0.881,0.151,0.849
1372544364, 438#1372543800, Hudson #24, null, Huds,24,9,117,2.208,3,109,2.057,2,8,0.151,1,0.93162394,0.6666667,86,3,0.057,2,0.038,2,0.038,580.463,10.952,113.347,2.139,693.81,13.091,8.068,0.837,4.961,3.558,86.73,15,1.318,52,1,53,5.889,22,-1,21,0.981,0.019,86,56,0.606,0.394,0.134,2,2,4,2,35,2.4571428,0.036,0.964,0.071,138.008,0.119,0.881,0.128,0.872
1372544389, 438#1372543800, Jorgensen #37, null, Jorg,37,13,43,0.394,5,36,0.33,4,7,0.064,1,0.8372093,0.8,57,17,0.156,9,0.083,8,0.073,353.496,3.243,1447.082,13.276,1800.578,16.519,13.745,0.196,8.221,19.361,257.23,8.57,25.387,2,107,109,8.385,2,-1,1,0.018,0.982,131,169,0.437,0.563,0.117,17,1,18,7,59,2.220339,0.047,0.953,0.107,715.039,0.199,0.801,0.122,0.878
1372545279, 438#1372543800, Kramer #42, null, Kram,42,13,20,0.333,0,18,0.3,0,2,0.033,0,0.9,0,25,5,0.083,0,0,3,0.05,0.936,0.016,320.294,5.338,321.23,5.354,5.019,0.003,0.047,7.47,160.62,12.5,12.812,2,58,60,4.615,2,-12,-10,0.033,0.967,64,93,0.408,0.592,0.097,3,0,3,1,26,2.4615386,0.032,0.968,0.032,360.932,0.141,0.859,0.127,0.873
1372545326, 438#1372543800, Molly #55, null, Moll,55,13,64,0.627,0,61,0.598,0,3,0.029,0,0.953125,0,72,8,0.078,5,0.049,5,0.049,221.143,2.168,641.667,6.291,862.81,8.459,5.229,0.256,3.455,6.487,287.6,24,8.912,100,2,102,7.846,42,0,42,0.98,0.02,165,111,0.598,0.402,0.058,4,0,4,5,67,2.4626865,0.045,0.955,0.036,283.92,0.13,0.87,0.155,0.845
1372545340, 438#1372543800, Bugler #71, null, Bugl,71,13,49,0.62,4,46,0.582,2,3,0.038,2,0.93877554,0.5,38,0,0,5,0.063,1,0.013,444.47,5.626,-53.196,-0.673,391.274,4.953,5.148,1.136,9.071,4.658,130.42,16.33,-1.4,2,77,79,6.077,2,-9,-7,0.025,0.975,76,113,0.402,0.598,0.129,1,0,1,2,38,2,0.009,0.991,0.009,245.024,0.094,0.906,0.163,0.837
1372545354, 438#1372543800, Quinne #77, null, Quin,77,11,20,0.435,1,20,0.435,1,0,0,0,1,1,22,3,0.065,2,0.043,5,0.109,185.354,4.029,238.212,5.179,423.566,9.208,7.701,0.438,9.268,10.085,0,0,10.828,0,46,46,4.182,0,2,2,0,1,55,71,0.437,0.563,0.102,0,0,0,4,26,2.1153846,0.07,0.93,0,347.516,0.233,0.767,0.172,0.828
1372946146, 438#1372543800, O'Conner #91, null, O'Co,91,13,91,0.883,10,81,0.786,6,10,0.097,4,0.8901099,0.6,63,3,0.029,6,0.058,5,0.049,577.616,5.608,273.026,2.651,850.642,8.259,6.444,0.679,6.347,5.907,85.06,9.4,4.334,2,101,103,7.923,2,-9,-7,0.019,0.981,132,167,0.441,0.559,0.127,3,2,5,3,52,2.5384614,0.03,0.97,0.03,226.499,0.06,0.94,0.133,0.867
1381967648, 438#1372543800, Mercier 89, null, Merc,89,4,96,3,18,82,2.562,8,14,0.438,10,0.8541667,0.44444445,89,2,0.062,10,0.312,0,0,689.351,21.542,327.158,10.224,1016.509,31.766,19.548,0.678,7.181,5.944,72.61,7,3.676,31,1,32,8,19,-1,18,0.969,0.031,52,32,0.619,0.381,0.262,1,2,3,0,24,2.1666667,0,1,0.094,-13.442,-0.03,1.03,0.103,0.897
1372782915, 449#1372739031, 11 Katey, null, 11 K,11,7,102,1.325,18,90,1.169,11,12,0.156,7,0.88235295,0.6111111,103,6,0.078,16,0.208,2,0.026,869.596,11.293,1051.687,13.658,1921.283,24.952,16.853,0.453,8.525,9.955,160.11,9,10.211,76,1,77,11,18,-1,17,0.987,0.013,114,72,0.613,0.387,0.167,4,0,4,4,45,2.5333333,0.028,0.972,0.056,192.842,0.102,0.898,0.096,0.904
1372782931, 449#1372739031, 22 Barbara, null, 22 B,22,7,42,0.824,4,36,0.706,4,6,0.118,0,0.85714287,1,35,3,0.059,5,0.098,4,0.078,281.97,5.529,285.428,5.597,567.398,11.125,6.919,0.497,6.714,7.992,94.57,7.5,8.155,50,1,51,7.286,12,-1,11,0.98,0.02,82,54,0.603,0.397,0.083,0,1,1,4,30,2.7333333,0.074,0.926,0.019,341.523,0.253,0.747,0.187,0.813
1372782943, 449#1372739031, 5 Cara, null, 5 Ca,5,7,153,2.013,19,136,1.789,14,17,0.224,5,0.8888889,0.7368421,133,2,0.026,13,0.171,2,0.026,1382.875,18.196,401.167,5.279,1784.042,23.474,16.072,0.775,9.038,6.632,104.94,9.12,3.016,71,5,76,10.857,19,-1,18,0.934,0.066,111,73,0.603,0.397,0.225,2,1,3,8,45,2.4666667,0.027,0.973,0.041,239.382,0.135,0.865,0.141,0.859
1372782957, 449#1372739031, 8 Shereen, null, 8 Sh,8,7,38,0.974,2,36,0.923,2,2,0.051,0,0.94736844,1,32,5,0.128,4,0.103,0,0,239.122,6.131,203.398,5.215,442.52,11.347,8.046,0.54,6.293,6.508,221.26,21.5,6.356,39,0,39,5.571,13,0,13,1,0,55,33,0.625,0.375,0.096,0,0,0,0,24,2.2916667,0,1,0,69.082,0.07,0.93,0.144,0.856
1372783064, 449#1372739031, 77 Rachel, null, 77 R,77,7,52,0.929,1,45,0.804,1,7,0.125,0,0.86538464,1,36,3,0.054,3,0.054,3,0.054,283.517,5.063,191.477,3.419,474.994,8.482,6.013,0.597,5.452,5.864,67.86,7.86,5.319,55,1,56,8,7,-1,6,0.982,0.018,79,53,0.598,0.402,0.089,1,0,1,1,29,2.724138,0.057,0.943,0.019,173.641,0.124,0.876,0.131,0.869
1372783085, 449#1372739031, 23 Lilly, null, 23 L,23,7,20,0.465,0,20,0.465,0,0,0,0,1,0,23,6,0.14,1,0.023,3,0.07,107.276,2.495,347.178,8.074,454.454,10.569,6.586,0.236,5.364,10.569,0,0,15.095,42,1,43,6.143,4,-1,3,0.977,0.023,69,49,0.585,0.415,0.068,1,3,4,1,22,3.1363637,0.061,0.939,0.082,145.704,0.127,0.873,0.155,0.845
1372783102, 449#1372739031, 24 Holly, null, 24 H,24,7,117,1.918,1,112,1.836,0,5,0.082,1,0.95726496,0,102,2,0.033,1,0.016,2,0.033,617.058,10.116,217.048,3.558,834.106,13.674,9.587,0.74,5.274,3.898,166.82,23.8,2.128,60,1,61,8.714,14,-1,13,0.984,0.016,87,53,0.621,0.379,0.212,0,0,0,2,36,2.4166667,0.038,0.962,0,234.52,0.172,0.828,0.173,0.827
1372783129, 449#1372739031, 16 Sarah, null, 16 S,16,5,23,0.469,0,20,0.408,0,3,0.061,0,0.8695652,0,33,12,0.245,1,0.02,3,0.061,-26.013,-0.531,733.408,14.968,707.395,14.437,10.403,-0.037,-1.131,13.347,235.8,11.67,22.224,48,1,49,9.8,20,1,21,0.98,0.02,68,36,0.654,0.346,0.087,0,2,2,0,34,2,0.083,0.917,0.056,106.717,0.108,0.892,0.105,0.895
1372784587, 449#1372739031, 2 Lisa, null, 2 Li,2,7,6,0.222,2,3,0.111,1,3,0.111,1,0.5,0.5,6,1,0.037,1,0.037,4,0.148,45.76,1.695,113.217,4.193,158.977,5.888,5.888,0.288,7.627,17.664,52.99,2.33,18.87,1,26,27,3.857,-1,-16,-17,0.037,0.963,27,48,0.36,0.64,0.054,1,1,2,1,5,5.4,0.083,0.917,0.042,196.599,0.127,0.873,0.155,0.845
1372784642, 449#1372739031, 3 Becca, null, 3 Be,3,7,30,0.566,3,23,0.434,0,7,0.132,3,0.76666665,0,25,0,0,0,0,4,0.075,106.158,2.003,108.316,2.044,214.474,4.047,3.404,0.495,3.539,4.468,30.64,4.29,4.333,5,48,53,7.571,-3,-14,-17,0.094,0.906,63,91,0.409,0.591,0.092,2,0,2,4,19,3.3157895,0.044,0.956,0.022,388.18,0.17,0.83,0.188,0.812
1372784668, 449#1372739031, 7 Fran, null, 7 Fr,7,7,23,0.343,0,20,0.299,0,3,0.045,0,0.8695652,0,31,8,0.119,1,0.015,5,0.075,38.155,0.569,509.704,7.608,547.859,8.177,5.371,0.07,1.659,10.742,182.62,10.33,16.442,66,1,67,9.571,12,-1,11,0.985,0.015,102,66,0.607,0.393,0.059,0,0,0,4,38,2.6842105,0.076,0.924,0,287.339,0.168,0.832,0.131,0.869
1372784769, 449#1372739031, 12 Diana, null, 12 D,12,7,13,0.271,0,13,0.271,0,0,0,0,1,0,19,5,0.104,1,0.021,3,0.062,4.862,0.101,332.358,6.924,337.22,7.025,6.363,0.014,0.374,10.538,0,0,17.493,8,40,48,6.857,2,-18,-16,0.167,0.833,53,73,0.421,0.579,0.081,3,0,3,0,18,2.9444444,0.041,0.959,0.041,236.444,0.115,0.885,0.139,0.861
1372784820, 449#1372739031, 13 Sarah, null, 13 S,13,7,89,1.561,16,78,1.368,10,11,0.193,6,0.8764045,0.625,62,1,0.018,14,0.246,4,0.07,797.355,13.989,170.014,2.983,967.369,16.971,14.883,0.824,8.959,6.91,87.94,8.18,2.742,10,47,57,8.143,0,-15,-15,0.175,0.825,65,85,0.433,0.567,0.225,4,0,4,2,24,2.7083333,0.047,0.953,0.047,349.882,0.15,0.85,0.121,0.879
